,text,label,label_id
2353,i feel behind red vomiting muscle pain pain fever the spots skin back rash loss over eyes pain fatigue high headache chills nausea appetite body malaise of lately,Infectious,4
2354,i have diarrhoea dehydration eyes vomiting sunken,Gastroenterology,3
2355,i have on bruising obesity legs calf swollen vessels veins swollen fatigue prominent blood cramps,Cardiology,0
2356,experiencing pain limbs loss of balance weakness dizziness in back,Neurology,5
2357,my main issue is muscle high contacts marital wasting in fever patches throat extra,Infectious,4
2358,i have contacts patches throat high in fever marital extra,Infectious,4
2359,experiencing cough eyes malaise fatigue nodes in loss breathlessness swelled high loss lymph sweating mild yellowing of pain weight phlegm of fever vomiting fever blood chest chills sputum appetite,Pulmonology,7
2360,having yellowish of acute yellowing of eyes liver pain nausea loss failure bleeding joint appetite skin dark urine coma fever pain high abdominal stomach fatigue,Gastroenterology,3
2361,having eyes chills shivering sneezing continuous watering from,Dermatology,1
2362,experiencing visual neck excessive acidity headache distorted irritability and vision hunger indigestion depression blurred stiff disturbances,Neurology,5
2363,experiencing nodes headache chills phlegm malaise redness pain fatigue congestion fever runny continuous sinus eyes chest loss irritation nose muscle cough of lymph throat sneezing swelled pressure pain smell high of,Pulmonology,7
2364,feeling diarrhoea vomiting dehydration eyes sunken,Gastroenterology,3
2365,experiencing shivering continuous chills sneezing,Dermatology,1
2366,feeling side body one sensorium weakness altered headache of,Neurology,5
2367,my main issue is over skin headache high spots lymph swelled malaise red nodes mild lethargy fever rash fever itching fatigue body,Infectious,4
2368,my main issue is vomiting weakness side body altered one of sensorium,Neurology,5
2369,i feel stomach of pain fever joint coma yellowing acute eyes liver appetite fatigue yellowish high bleeding urine abdominal vomiting of nausea skin dark failure pain loss lately,Gastroenterology,3
2370,my main issue is feel urine continuous micturition foul bladder urine smell discomfort of of burning,Urology,8
2371,suffering from vomiting sweating distorted and hunger excessive blurred fatigue palpitations and nausea speech slurred lips tingling anxiety irritability vision drying,Endocrinology,2
2372,experiencing pus skin rash scurring pimples filled blackheads,Dermatology,1
2373,my main issue is breathlessness fever family high sputum history mucoid cough,Pulmonology,7
2374,experiencing sinus high congestion runny chest pressure eyes muscle irritation sneezing continuous loss fatigue lymph phlegm of pain pain chills nodes redness smell cough headache malaise swelled of nose fever throat,Pulmonology,7
2375,experiencing dark diarrhoea vomiting of appetite pain yellowing abdominal skin pain nausea fever urine loss pain yellowish of joint eyes mild muscle,Gastroenterology,3
2376,suffering from nose swelled sinus headache of fever runny irritation nodes pressure chest high phlegm sneezing of congestion redness pain loss pain cough muscle lymph continuous chills fatigue eyes smell throat,Pulmonology,7
2377,i feel loss of nodes body over skin headache malaise lethargy red spots itching fatigue appetite high fever lymph mild rash fever swelled lately,Infectious,4
2378,i have urine malaise skin of transfusion itching urine yellowing dark yellow receiving unsterile fatigue lethargy injections abdominal yellowish blood eyes receiving pain,Gastroenterology,3
2379,i feel pain malaise skin behind spots pain muscle eyes joint appetite of loss rash the pain red chills pain back high body fatigue headache nausea fever over lately,Infectious,4
2380,my main issue is headache indigestion blurred depression and vision excessive neck stiff distorted acidity hunger irritability,Neurology,5
2381,feeling diarrhoea abdominal yellowish urine eyes vomiting mild of joint of dark nausea loss pain appetite fever pain yellowing muscle pain skin,Gastroenterology,3
2382,dealing with fatigue fever history cough mucoid sputum high breathlessness family,Pulmonology,7
2383,experiencing eyes diarrhoea dehydration sunken vomiting,Gastroenterology,3
2384,i feel skin rash scurring filled pus pimples lately,Dermatology,1
2385,experiencing stomach alcohol pain history of yellowish distention consumption abdominal skin swelling of fluid of overload abdomen vomiting,Gastroenterology,3
2386,i am having history overload fluid of pain consumption alcohol of swelling vomiting skin stomach abdominal yellowish,Gastroenterology,3
2387,my main issue is urine unsterile pain blood malaise yellowish transfusion skin appetite yellow of itching abdominal fatigue loss dark lethargy eyes injections receiving yellowing of receiving urine,Gastroenterology,3
2388,feeling rash skin around yellow fever ooze blister sore crust nose red high,Dermatology,1
2389,suffering from mood weight restlessness irritability heart excessive sweating diarrhoea abnormal hunger fatigue menstruation muscle swings weakness fast loss rate,Endocrinology,2
2390,dealing with skin nodal dischromic rash itching patches skin eruptions,Dermatology,1
2391,i am having chills rate breathlessness heart fast cough fatigue malaise pain chest sputum high phlegm rusty sweating fever,Pulmonology,7
2392,i am having patches dischromic eruptions itching nodal skin,Dermatology,1
2393,experiencing on pain chest vomiting stomach cough pain tongue ulcers acidity,Gastroenterology,3
2394,feeling of passage loss indigestion of pain appetite gases abdominal vomiting internal itching,Gastroenterology,3
2395,suffering from cough breathlessness high mucoid fatigue sputum fever,Pulmonology,7
2396,i think it's fever high yellow ooze red rash sore skin crust around nose blister,Dermatology,1
2397,suffering from internal pain gases indigestion passage appetite loss abdominal of vomiting of itching,Gastroenterology,3
2398,i have high of cough swelled malaise chest pain irritation chills fever sinus nose eyes redness headache pain lymph congestion throat sneezing muscle runny pressure loss nodes of fatigue phlegm smell continuous,Pulmonology,7
2399,feeling joints painful movement neck stiff walking swelling stiffness muscle weakness,Orthopedics,6
2400,feeling breathlessness chills rusty rate pain malaise fever sputum fast heart cough sweating phlegm chest high,Pulmonology,7
2401,feeling fatigue vomiting abdominal yellowish skin itching loss pain weight fever high,Gastroenterology,3
2402,feeling history consumption alcohol of stomach abdomen distention vomiting of fluid skin overload swelling yellowish of,Gastroenterology,3
2403,experiencing swelled in appetite fatigue eyes malaise phlegm lymph high fever loss sputum yellowing nodes fever of mild pain vomiting of loss cough blood sweating chest chills weight breathlessness,Pulmonology,7
2404,dealing with dehydration vomiting eyes diarrhoea sunken,Gastroenterology,3
2405,suffering from sweating diarrhoea vomiting headache chills fever nausea pain high muscle,Infectious,4
2406,i have stomach pain spotting itching burning urination rash micturition skin,Dermatology,1
2407,having bleeding loss joint dark urine fever pain pain eyes appetite yellowish stomach vomiting acute yellowing of coma abdominal fatigue high of liver skin failure,Gastroenterology,3
2408,i have tingling hunger anxiety speech distorted vision nausea irritability fatigue and and lips vomiting sweating blurred drying excessive slurred palpitations,Endocrinology,2
2409,i have mild fever high nodes of headache lymph loss rash fever spots malaise swelled over red appetite lethargy skin body fatigue,Infectious,4
2410,i think it's crust around nose red yellow skin sore blister high fever rash ooze,Dermatology,1
2411,i feel urine appetite urine of yellow lethargy loss blood unsterile dark skin injections of itching transfusion fatigue eyes malaise pain yellowing receiving yellowish abdominal receiving lately,Gastroenterology,3
2412,i think it's nausea joint of mild yellowish abdominal dark pain muscle urine pain fever diarrhoea pain vomiting yellowing skin eyes,Gastroenterology,3
2413,having abdominal urine receiving yellowing eyes fatigue lethargy blood skin unsterile receiving injections malaise urine yellowish of appetite loss transfusion of itching yellow dark pain,Gastroenterology,3
2414,i think it's burning spotting stomach rash urination micturition pain skin itching,Dermatology,1
2415,i have vomiting fatigue fever weight itching yellowish skin high abdominal pain urine loss dark,Gastroenterology,3
2416,i have extra wasting high muscle fever marital contacts,Infectious,4
2417,i feel skin dark of fatigue of nausea liver pain bleeding urine joint eyes appetite stomach coma yellowish acute loss failure abdominal pain vomiting yellowing lately,Gastroenterology,3
2418,i think it's filled pimples skin rash blackheads pus scurring,Dermatology,1
2419,my main issue is fever vomiting sweating pain headache chills diarrhoea nausea high muscle,Infectious,4
2420,i think it's distorted neck irritability and excessive indigestion vision depression acidity blurred hunger headache stiff,Neurology,5
2421,i think it's depression hunger vision distorted headache stiff neck indigestion visual and acidity disturbances excessive irritability blurred,Neurology,5
2422,i am having legs swollen veins swollen on calf blood vessels bruising fatigue prominent cramps,Cardiology,0
